단계,레벨,공격력,방어력,체력,공격력 강화 비용(G),방어력 강화 비용(G),체력 강화 비용(G),공격력 누적 비용(G),방어력 누적 비용(G),체력 누적 비용(G)
10,940,940,470,7050,209,200,186,112518,108385,101485
10,941,941,471,7058,209,200,186,112727,108585,101671
10,942,942,471,7065,209,201,186,112936,108785,101857
10,943,943,472,7073,210,201,186,113145,108986,102043
10,944,944,472,7080,210,201,186,113355,109187,102229
10,945,945,473,7088,210,201,186,113565,109388,102415
10,946,946,473,7095,210,201,187,113775,109589,102601
10,947,947,474,7103,210,202,187,113985,109790,102788
10,948,948,474,7110,211,202,187,114195,109992,102975
10,949,949,475,7118,211,202,187,114406,110194,103162
10,950,950,475,7125,211,202,187,114617,110396,103349
10,951,951,476,7133,211,202,187,114828,110598,103536
10,952,952,476,7140,211,202,188,115039,110800,103723
10,953,953,477,7148,212,203,188,115250,111002,103911
10,954,954,477,7155,212,203,188,115462,111205,104099
10,955,955,478,7163,212,203,188,115674,111408,104287
10,956,956,478,7170,212,203,188,115886,111611,104475
10,957,957,479,7178,212,203,188,116098,111814,104663
10,958,958,479,7185,213,204,189,116310,112017,104851
10,959,959,480,7193,213,204,189,116523,112221,105040
10,960,960,480,7200,213,204,189,116736,112425,105229
10,961,961,481,7208,213,204,189,116949,112629,105418
10,962,962,481,7215,213,204,189,117162,112833,105607
10,963,963,482,7223,213,204,189,117375,113037,105796
10,964,964,482,7230,214,205,190,117588,113241,105985
10,965,965,483,7238,214,205,190,117802,113446,106175
10,966,966,483,7245,214,205,190,118016,113651,106365
10,967,967,484,7253,214,205,190,118230,113856,106555
10,968,968,484,7260,214,205,190,118444,114061,106745
10,969,969,485,7268,215,206,190,118658,114266,106935
10,970,970,485,7275,215,206,191,118873,114472,107125
10,971,971,486,7283,215,206,191,119088,114678,107316
10,972,972,486,7290,215,206,191,119303,114884,107507
10,973,973,487,7298,215,206,191,119518,115090,107698
10,974,974,487,7305,216,206,191,119733,115296,107889
10,975,975,488,7313,216,207,191,119949,115502,108080
10,976,976,488,7320,216,207,192,120165,115709,108271
10,977,977,489,7328,216,207,192,120381,115916,108463
10,978,978,489,7335,216,207,192,120597,116123,108655
10,979,979,490,7343,217,207,192,120813,116330,108847
10,980,980,490,7350,217,208,192,121030,116537,109039
10,981,981,491,7358,217,208,192,121247,116745,109231
10,982,982,491,7365,217,208,193,121464,116953,109423
10,983,983,492,7373,217,208,193,121681,117161,109616
10,984,984,492,7380,217,208,193,121898,117369,109809
10,985,985,493,7388,218,208,193,122115,117577,110002
10,986,986,493,7395,218,209,193,122333,117785,110195
10,987,987,494,7403,218,209,193,122551,117994,110388
10,988,988,494,7410,218,209,194,122769,118203,110581
10,989,989,495,7418,218,209,194,122987,118412,110775
10,990,990,495,7425,219,209,194,123205,118621,110969
10,991,991,496,7433,219,209,194,123424,118830,111163
10,992,992,496,7440,219,210,194,123643,119039,111357
10,993,993,497,7448,219,210,194,123862,119249,111551
10,994,994,497,7455,219,210,195,124081,119459,111745
10,995,995,498,7463,220,210,195,124300,119669,111940
10,996,996,498,7470,220,210,195,124520,119879,112135
10,997,997,499,7478,220,211,195,124740,120089,112330
10,998,998,499,7485,220,211,195,124960,120300,112525
10,999,999,500,7493,220,211,195,125180,120511,112720
10,1000,1000,500,7500,220,211,195,125400,120722,112915
10,1001,1001,501,7508,221,211,196,125620,120933,113110
10,1002,1002,501,7515,221,211,196,125841,121144,113306
10,1003,1003,502,7523,221,212,196,126062,121355,113502
10,1004,1004,502,7530,221,212,196,126283,121567,113698
10,1005,1005,503,7538,221,212,196,126504,121779,113894
10,1006,1006,503,7545,222,212,196,126725,121991,114090
10,1007,1007,504,7553,222,212,197,126947,122203,114286
10,1008,1008,504,7560,222,213,197,127169,122415,114483
10,1009,1009,505,7568,222,213,197,127391,122628,114680
10,1010,1010,505,7575,222,213,197,127613,122841,114877
10,1011,1011,506,7583,223,213,197,127835,123054,115074
10,1012,1012,506,7590,223,213,197,128058,123267,115271
10,1013,1013,507,7598,223,213,198,128281,123480,115468
10,1014,1014,507,7605,223,214,198,128504,123693,115666
10,1015,1015,508,7613,223,214,198,128727,123907,115864
10,1016,1016,508,7620,224,214,198,128950,124121,116062
10,1017,1017,509,7628,224,214,198,129174,124335,116260
10,1018,1018,509,7635,224,214,198,129398,124549,116458
10,1019,1019,510,7643,224,215,199,129622,124763,116656
10,1020,1020,510,7650,224,215,199,129846,124978,116855
10,1021,1021,511,7658,224,215,199,130070,125193,117054
10,1022,1022,511,7665,225,215,199,130294,125408,117253
10,1023,1023,512,7673,225,215,199,130519,125623,117452
10,1024,1024,512,7680,225,215,199,130744,125838,117651
10,1025,1025,513,7688,225,216,200,130969,126053,117850
10,1026,1026,513,7695,225,216,200,131194,126269,118050
10,1027,1027,514,7703,226,216,200,131419,126485,118250
10,1028,1028,514,7710,226,216,200,131645,126701,118450
10,1029,1029,515,7718,226,216,200,131871,126917,118650
10,1030,1030,515,7725,226,217,200,132097,127133,118850
10,1031,1031,516,7733,226,217,201,132323,127350,119050
10,1032,1032,516,7740,227,217,201,132549,127567,119251
10,1033,1033,517,7748,227,217,201,132776,127784,119452
10,1034,1034,517,7755,227,217,201,133003,128001,119653
10,1035,1035,518,7763,227,217,201,133230,128218,119854
10,1036,1036,518,7770,227,218,201,133457,128435,120055
10,1037,1037,519,7778,228,218,202,133684,128653,120256
10,1038,1038,519,7785,228,218,202,133912,128871,120458
10,1039,1039,520,7793,228,218,202,134140,129089,120660
10,1040,1040,520,7800,228,218,202,134368,129307,120862
10,1041,1041,521,7808,228,219,202,134596,129525,121064
10,1042,1042,521,7815,228,219,202,134824,129744,121266
10,1043,1043,522,7823,229,219,203,135052,129963,121468
10,1044,1044,522,7830,229,219,203,135281,130182,121671
10,1045,1045,523,7838,229,219,203,135510,130401,121874
10,1046,1046,523,7845,229,219,203,135739,130620,122077
10,1047,1047,524,7853,229,220,203,135968,130839,122280
10,1048,1048,524,7860,230,220,203,136197,131059,122483
10,1049,1049,525,7868,230,220,204,136427,131279,122686
10,1050,1050,525,7875,230,220,204,136657,131499,122890
10,1051,1051,526,7883,230,220,204,136887,131719,123094
10,1052,1052,526,7890,230,221,204,137117,131939,123298
10,1053,1053,527,7898,231,221,204,137347,132160,123502
10,1054,1054,527,7905,231,221,204,137578,132381,123706
10,1055,1055,528,7913,231,221,205,137809,132602,123910
10,1056,1056,528,7920,231,221,205,138040,132823,124115
10,1057,1057,529,7928,231,221,205,138271,133044,124320
10,1058,1058,529,7935,232,222,205,138502,133265,124525
10,1059,1059,530,7943,232,222,205,138734,133487,124730
10,1060,1060,530,7950,232,222,205,138966,133709,124935
10,1061,1061,531,7958,232,222,206,139198,133931,125140
10,1062,1062,531,7965,232,222,206,139430,134153,125346
10,1063,1063,532,7973,232,223,206,139662,134375,125552
10,1064,1064,532,7980,233,223,206,139894,134598,125758
10,1065,1065,533,7988,233,223,206,140127,134821,125964
10,1066,1066,533,7995,233,223,206,140360,135044,126170
10,1067,1067,534,8003,233,223,207,140593,135267,126376
10,1068,1068,534,8010,233,223,207,140826,135490,126583
10,1069,1069,535,8018,234,224,207,141059,135713,126790
10,1070,1070,535,8025,234,224,207,141293,135937,126997
10,1071,1071,536,8033,234,224,207,141527,136161,127204
10,1072,1072,536,8040,234,224,207,141761,136385,127411
10,1073,1073,537,8048,234,224,208,141995,136609,127618
10,1074,1074,537,8055,235,224,208,142229,136833,127826
10,1075,1075,538,8063,235,225,208,142464,137057,128034
10,1076,1076,538,8070,235,225,208,142699,137282,128242
10,1077,1077,539,8078,235,225,208,142934,137507,128450
10,1078,1078,539,8085,235,225,208,143169,137732,128658
10,1079,1079,540,8093,236,225,209,143404,137957,128866
10,1080,1080,540,8100,236,226,209,143640,138182,129075
10,1081,1081,541,8108,236,226,209,143876,138408,129284
10,1082,1082,541,8115,236,226,209,144112,138634,129493
10,1083,1083,542,8123,236,226,209,144348,138860,129702
10,1084,1084,542,8130,236,226,209,144584,139086,129911
10,1085,1085,543,8138,237,226,210,144820,139312,130120
10,1086,1086,543,8145,237,227,210,145057,139538,130330
10,1087,1087,544,8153,237,227,210,145294,139765,130540
10,1088,1088,544,8160,237,227,210,145531,139992,130750
10,1089,1089,545,8168,237,227,210,145768,140219,130960
10,1090,1090,545,8175,238,227,210,146005,140446,131170
10,1091,1091,546,8183,238,228,211,146243,140673,131380
10,1092,1092,546,8190,238,228,211,146481,140901,131591
10,1093,1093,547,8198,238,228,211,146719,141129,131802
10,1094,1094,547,8205,238,228,211,146957,141357,132013
10,1095,1095,548,8213,239,228,211,147195,141585,132224
10,1096,1096,548,8220,239,228,211,147434,141813,132435
10,1097,1097,549,8228,239,229,212,147673,142041,132646
10,1098,1098,549,8235,239,229,212,147912,142270,132858
10,1099,1099,550,8243,239,229,212,148151,142499,133070
10,1100,1100,550,8250,239,229,212,148390,142728,133282
10,1101,1101,551,8258,240,229,212,148629,142957,133494
10,1102,1102,551,8265,240,230,212,148869,143186,133706
10,1103,1103,552,8273,240,230,212,149109,143416,133918
10,1104,1104,552,8280,240,230,213,149349,143646,134130
10,1105,1105,553,8288,240,230,213,149589,143876,134343
10,1106,1106,553,8295,241,230,213,149829,144106,134556
10,1107,1107,554,8303,241,230,213,150070,144336,134769
10,1108,1108,554,8310,241,231,213,150311,144566,134982
10,1109,1109,555,8318,241,231,213,150552,144797,135195
10,1110,1110,555,8325,241,231,214,150793,145028,135408
10,1111,1111,556,8333,242,231,214,151034,145259,135622
10,1112,1112,556,8340,242,231,214,151276,145490,135836
10,1113,1113,557,8348,242,232,214,151518,145721,136050
10,1114,1114,557,8355,242,232,214,151760,145953,136264
10,1115,1115,558,8363,242,232,214,152002,146185,136478
10,1116,1116,558,8370,243,232,215,152244,146417,136692
10,1117,1117,559,8378,243,232,215,152487,146649,136907
10,1118,1118,559,8385,243,232,215,152730,146881,137122
10,1119,1119,560,8393,243,233,215,152973,147113,137337
10,1120,1120,560,8400,243,233,215,153216,147346,137552
10,1121,1121,561,8408,243,233,215,153459,147579,137767
10,1122,1122,561,8415,244,233,216,153702,147812,137982
10,1123,1123,562,8423,244,233,216,153946,148045,138198
10,1124,1124,562,8430,244,234,216,154190,148278,138414
10,1125,1125,563,8438,244,234,216,154434,148512,138630
10,1126,1126,563,8445,244,234,216,154678,148746,138846
10,1127,1127,564,8453,245,234,216,154922,148980,139062
10,1128,1128,564,8460,245,234,217,155167,149214,139278
10,1129,1129,565,8468,245,234,217,155412,149448,139495
10,1130,1130,565,8475,245,235,217,155657,149682,139712
10,1131,1131,566,8483,245,235,217,155902,149917,139929
10,1132,1132,566,8490,246,235,217,156147,150152,140146
10,1133,1133,567,8498,246,235,217,156393,150387,140363
10,1134,1134,567,8505,246,235,218,156639,150622,140580
10,1135,1135,568,8513,246,236,218,156885,150857,140798
10,1136,1136,568,8520,246,236,218,157131,151093,141016
10,1137,1137,569,8528,247,236,218,157377,151329,141234
10,1138,1138,569,8535,247,236,218,157624,151565,141452
10,1139,1139,570,8543,247,236,218,157871,151801,141670
10,1140,1140,570,8550,247,236,219,158118,152037,141888
10,1141,1141,571,8558,247,237,219,158365,152273,142107
10,1142,1142,571,8565,247,237,219,158612,152510,142326
10,1143,1143,572,8573,248,237,219,158859,152747,142545
10,1144,1144,572,8580,248,237,219,159107,152984,142764
10,1145,1145,573,8588,248,237,219,159355,153221,142983
10,1146,1146,573,8595,248,237,220,159603,153458,143202
10,1147,1147,574,8603,248,238,220,159851,153695,143422
10,1148,1148,574,8610,249,238,220,160099,153933,143642
10,1149,1149,575,8618,249,238,220,160348,154171,143862
10,1150,1150,575,8625,249,238,220,160597,154409,144082
10,1151,1151,576,8633,249,238,220,160846,154647,144302
10,1152,1152,576,8640,249,239,221,161095,154885,144522
10,1153,1153,577,8648,250,239,221,161344,155124,144743
10,1154,1154,577,8655,250,239,221,161594,155363,144964
10,1155,1155,578,8663,250,239,221,161844,155602,145185
10,1156,1156,578,8670,250,239,221,162094,155841,145406
10,1157,1157,579,8678,250,239,221,162344,156080,145627
10,1158,1158,579,8685,251,240,222,162594,156319,145848
10,1159,1159,580,8693,251,240,222,162845,156559,146070
10,1160,1160,580,8700,251,240,222,163096,156799,146292
10,1161,1161,581,8708,251,240,222,163347,157039,146514
10,1162,1162,581,8715,251,240,222,163598,157279,146736
10,1163,1163,582,8723,251,241,222,163849,157519,146958
10,1164,1164,582,8730,252,241,223,164100,157760,147180
10,1165,1165,583,8738,252,241,223,164352,158001,147403
10,1166,1166,583,8745,252,241,223,164604,158242,147626
10,1167,1167,584,8753,252,241,223,164856,158483,147849
10,1168,1168,584,8760,252,241,223,165108,158724,148072
10,1169,1169,585,8768,253,242,223,165360,158965,148295
10,1170,1170,585,8775,253,242,224,165613,159207,148518
10,1171,1171,586,8783,253,242,224,165866,159449,148742
10,1172,1172,586,8790,253,242,224,166119,159691,148966
10,1173,1173,587,8798,253,242,224,166372,159933,149190
10,1174,1174,587,8805,254,243,224,166625,160175,149414
10,1175,1175,588,8813,254,243,224,166879,160418,149638
10,1176,1176,588,8820,254,243,225,167133,160661,149862
10,1177,1177,589,8828,254,243,225,167387,160904,150087
10,1178,1178,589,8835,254,243,225,167641,161147,150312
10,1179,1179,590,8843,255,243,225,167895,161390,150537
10,1180,1180,590,8850,255,244,225,168150,161633,150762
10,1181,1181,591,8858,255,244,225,168405,161877,150987
10,1182,1182,591,8865,255,244,226,168660,162121,151212
10,1183,1183,592,8873,255,244,226,168915,162365,151438
10,1184,1184,592,8880,255,244,226,169170,162609,151664
10,1185,1185,593,8888,256,245,226,169425,162853,151890
10,1186,1186,593,8895,256,245,226,169681,163098,152116
10,1187,1187,594,8903,256,245,226,169937,163343,152342
10,1188,1188,594,8910,256,245,227,170193,163588,152568
10,1189,1189,595,8918,256,245,227,170449,163833,152795
10,1190,1190,595,8925,257,245,227,170705,164078,153022
10,1191,1191,596,8933,257,246,227,170962,164323,153249
10,1192,1192,596,8940,257,246,227,171219,164569,153476
10,1193,1193,597,8948,257,246,227,171476,164815,153703
10,1194,1194,597,8955,257,246,228,171733,165061,153930
10,1195,1195,598,8963,258,246,228,171990,165307,154158
10,1196,1196,598,8970,258,247,228,172248,165553,154386
10,1197,1197,599,8978,258,247,228,172506,165800,154614
10,1198,1198,599,8985,258,247,228,172764,166047,154842
10,1199,1199,600,8993,258,247,228,173022,166294,155070
10,1200,1200,600,9000,258,247,228,173280,166541,155298
10,1201,1201,601,9008,259,247,229,173538,166788,155526
10,1202,1202,601,9015,259,248,229,173797,167035,155755
10,1203,1203,602,9023,259,248,229,174056,167283,155984
10,1204,1204,602,9030,259,248,229,174315,167531,156213
10,1205,1205,603,9038,259,248,229,174574,167779,156442
10,1206,1206,603,9045,260,248,229,174833,168027,156671
10,1207,1207,604,9053,260,249,230,175093,168275,156900
10,1208,1208,604,9060,260,249,230,175353,168524,157130
10,1209,1209,605,9068,260,249,230,175613,168773,157360
10,1210,1210,605,9075,260,249,230,175873,169022,157590
10,1211,1211,606,9083,261,249,230,176133,169271,157820
10,1212,1212,606,9090,261,249,230,176394,169520,158050
10,1213,1213,607,9098,261,250,231,176655,169769,158280
10,1214,1214,607,9105,261,250,231,176916,170019,158511
10,1215,1215,608,9113,261,250,231,177177,170269,158742
10,1216,1216,608,9120,262,250,231,177438,170519,158973
10,1217,1217,609,9128,262,250,231,177700,170769,159204
10,1218,1218,609,9135,262,251,231,177962,171019,159435
10,1219,1219,610,9143,262,251,232,178224,171270,159666
10,1220,1220,610,9150,262,251,232,178486,171521,159898
10,1221,1221,611,9158,262,251,232,178748,171772,160130
10,1222,1222,611,9165,263,251,232,179010,172023,160362
10,1223,1223,612,9173,263,251,232,179273,172274,160594
10,1224,1224,612,9180,263,252,232,179536,172525,160826
10,1225,1225,613,9188,263,252,233,179799,172777,161058
10,1226,1226,613,9195,263,252,233,180062,173029,161291
10,1227,1227,614,9203,264,252,233,180325,173281,161524
10,1228,1228,614,9210,264,252,233,180589,173533,161757
10,1229,1229,615,9218,264,252,233,180853,173785,161990
10,1230,1230,615,9225,264,253,233,181117,174037,162223
10,1231,1231,616,9233,264,253,234,181381,174290,162456
10,1232,1232,616,9240,265,253,234,181645,174543,162690
10,1233,1233,617,9248,265,253,234,181910,174796,162924
10,1234,1234,617,9255,265,253,234,182175,175049,163158
10,1235,1235,618,9263,265,254,234,182440,175302,163392
10,1236,1236,618,9270,265,254,234,182705,175556,163626
10,1237,1237,619,9278,266,254,235,182970,175810,163860
10,1238,1238,619,9285,266,254,235,183236,176064,164095
10,1239,1239,620,9293,266,254,235,183502,176318,164330
10,1240,1240,620,9300,266,254,235,183768,176572,164565
10,1241,1241,621,9308,266,255,235,184034,176826,164800
10,1242,1242,621,9315,266,255,235,184300,177081,165035
10,1243,1243,622,9323,267,255,236,184566,177336,165270
10,1244,1244,622,9330,267,255,236,184833,177591,165506
10,1245,1245,623,9338,267,255,236,185100,177846,165742
10,1246,1246,623,9345,267,256,236,185367,178101,165978
10,1247,1247,624,9353,267,256,236,185634,178357,166214
10,1248,1248,624,9360,268,256,236,185901,178613,166450
10,1249,1249,625,9368,268,256,237,186169,178869,166686
10,1250,1250,625,9375,268,256,237,186437,179125,166923
10,1251,1251,626,9383,268,256,237,186705,179381,167160
10,1252,1252,626,9390,268,257,237,186973,179637,167397
10,1253,1253,627,9398,269,257,237,187241,179894,167634
10,1254,1254,627,9405,269,257,237,187510,180151,167871
10,1255,1255,628,9413,269,257,238,187779,180408,168108
10,1256,1256,628,9420,269,257,238,188048,180665,168346
10,1257,1257,629,9428,269,258,238,188317,180922,168584
10,1258,1258,629,9435,270,258,238,188586,181180,168822
10,1259,1259,630,9443,270,258,238,188856,181438,169060
10,1260,1260,630,9450,270,258,238,189126,181696,169298
10,1261,1261,631,9458,270,258,239,189396,181954,169536
10,1262,1262,631,9465,270,258,239,189666,182212,169775
10,1263,1263,632,9473,270,259,239,189936,182470,170014
10,1264,1264,632,9480,271,259,239,190206,182729,170253
10,1265,1265,633,9488,271,259,239,190477,182988,170492
10,1266,1266,633,9495,271,259,239,190748,183247,170731
10,1267,1267,634,9503,271,259,240,191019,183506,170970
10,1268,1268,634,9510,271,260,240,191290,183765,171210
10,1269,1269,635,9518,272,260,240,191561,184025,171450
10,1270,1270,635,9525,272,260,240,191833,184285,171690
10,1271,1271,636,9533,272,260,240,192105,184545,171930
10,1272,1272,636,9540,272,260,240,192377,184805,172170
